Order,Line,Site,Supplier,Name,Item Number,Quantity Ordered,Quantity Open,Quantity Received,UM,Due Date,Sales/Job,Producti,St,ERS PL Opt,ERS Opt,Consignment,Type,Operation,Ship-To,Performance Date,Need Date,Order Revision,Item Description
PO111802,1,11-100,10S1002,Bridgeville Industries,60001,50.0,0.0,50.0,EA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Durable Plastic Housing
PO111802,2,11-100,10S1002,Bridgeville Industries,60005,50.0,0.0,50.0,EA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Battery
PO111802,3,11-100,10S1002,Bridgeville Industries,60007,50.0,0.0,50.0,EA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Movable Cart
PO111802,4,11-100,10S1002,Bridgeville Industries,60012,150.0,0.0,150.0,EA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Electrodes
PO111802,5,11-200,10S1002,Bridgeville Industries,62201,"1,200.0",0.0,"1,200.0",EA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,"24V Amp 2HP, 1/2 Dia"
PO111802,6,11-200,10S1002,Bridgeville Industries,62203,"9,500.0",0.0,"9,500.0",EA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,"Stud Press Fit #6 1/4"""
PO111803,1,11-100,10S1003,Heron Surgical Supply,01012,650.0,0.0,650.0,EA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,"Sterile Probe Covers, 20 One time use"
PO111804,1,11-100,10S1004,Sungro Chemicals,60061,90.0,0.0,90.0,GA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Black Paint
PO111804,2,11-100,10S1004,Sungro Chemicals,60062,90.0,0.0,90.0,GA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,"Paint, Other"
PO111804,3,11-300,10S1004,Sungro Chemicals,80010,"9,200.0",0.0,"9,200.0",GA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Distilled Water Liquid
PO111804,4,11-300,10S1004,Sungro Chemicals,80011,320.0,0.0,320.0,GA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Purified Water Liquid
PO111804,5,11-300,10S1004,Sungro Chemicals,80041,"1,300.0",0.0,"1,300.0",G,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Caromer 980 Powder/Thickening Agent
PO111804,6,11-300,10S1004,Sungro Chemicals,80043,"22,500.0",0.0,"22,500.0",G,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Ceratonia Siliquis (Locust Bean Gum) Powder
PO111804,7,11-300,10S1004,Sungro Chemicals,80044,"22,500.0",0.0,"22,500.0",G,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Xanthan Gum Powder
PO111804,8,11-500,10S1004,Sungro Chemicals,80060,"1,000.0",0.0,"1,000.0",G,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Simethicone
PO111804,9,11-500,10S1004,Sungro Chemicals,80064,20.0,0.0,20.0,G,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Magnesium Stearate
PO111805,1,11-100,10S1005,Absolute Electronics Company,60003,25.0,0.0,25.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Keyboard
PO111806,1,11-100,10S1006,Hampton Electronics,60002,25.0,0.0,25.0,EA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Display / Readout
PO111806,2,11-100,10S1006,Hampton Electronics,60008,25.0,0.0,25.0,EA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Printer
PO111807,1,11-400,11S1000,Chiro Foods Limited,80051,10.0,0.0,10.0,G,06/11/2018,,,c,0,1,No,,0,11-400,06/11/2018,06/11/2018,0,Proprietary Spice Mix
PO111808,1,11-300,11S1001,Plastics of Oshawa,90010,"4,800.0",0.0,"4,800.0",EA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Pump Dispenser .25l
PO111808,2,11-300,11S1001,Plastics of Oshawa,90011,"33,000.0",0.0,"33,000.0",EA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Plastic Bottle .5l
PO111808,3,11-300,11S1001,Plastics of Oshawa,90012,"4,800.0",0.0,"4,800.0",EA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Plastic Bottle 1l
PO111808,4,11-400,11S1001,Plastics of Oshawa,90019,"11,100.0",0.0,"11,100.0",EA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,"Plastic Bottle, 750 ml"
PO111809,1,11-300,12S1001,Packaging Components Ltd.,90013,"11,500.0",0.0,"11,500.0",EA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,4 Liter Tub
PO111809,2,11-300,12S1001,Packaging Components Ltd.,90016,"200,000.0",0.0,"200,000.0",EA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,25 ml Tube
PO111809,3,11-300,12S1001,Packaging Components Ltd.,90040,"47,500.0",0.0,"47,500.0",EA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Caps
PO111809,4,11-300,12S1001,Packaging Components Ltd.,90072,"4,660.0",0.0,"4,660.0",EA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,"Multi-Pack, 4 Bottle Box"
PO111809,5,11-100,12S1001,Packaging Components Ltd.,90093,75.0,0.0,75.0,EA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Shipping Carton
PO111810,1,11-100,12S1002,Mexico City Chemicals,60060,160.0,0.0,160.0,GA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,White Paint
PO111810,2,11-300,12S1002,Mexico City Chemicals,80020,600.0,0.0,600.0,ML,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Fragrance
PO111810,3,11-300,12S1002,Mexico City Chemicals,80021,125.0,0.0,125.0,GA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Green Colorant
PO111810,4,11-300,12S1002,Mexico City Chemicals,80033,35.0,0.0,35.0,L,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Jojoba Oil Liquid
PO111810,5,11-300,12S1002,Mexico City Chemicals,80034,325.0,0.0,325.0,L,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Aloe Vera Oil Liquid
PO111810,6,11-300,12S1002,Mexico City Chemicals,80042,"4,500.0",0.0,"4,500.0",G,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Potassium Sorbate Powder
PO111810,7,11-500,12S1002,Mexico City Chemicals,80061,10.0,0.0,10.0,G,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Compressable Sugar
PO111810,8,11-500,12S1002,Mexico City Chemicals,80065,75.0,0.0,75.0,G,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Maltodextrin
PO111811,1,11-100,12S1003,Puerto Vallarta Surgical Supplies,01013,"2,700.0",0.0,"2,700.0",BX,08/11/2018,,,c,0,1,No,,0,11-100,08/11/2018,08/11/2018,0,"Sterile Wipes, Box of 50"
PO111812,1,11-300,20S1002,Pharmaceutical Chemical Supply,80001,"1,000.0",0.0,"1,000.0",G,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Quaternary Amonium Chloride
PO111812,2,11-300,20S1002,Pharmaceutical Chemical Supply,80002,500.0,0.0,500.0,G,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Biguanide Compound
PO111812,3,11-300,20S1002,Pharmaceutical Chemical Supply,80031,"1,900.0",0.0,"1,900.0",L,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Ethanol Liquid
PO111812,4,11-300,20S1002,Pharmaceutical Chemical Supply,80035,35.0,0.0,35.0,L,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Glyceryl Monoiaurate Liquid
PO111812,5,11-300,20S1002,Pharmaceutical Chemical Supply,80036,110.0,0.0,110.0,L,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Benzyl Alcohol Liquid
PO111812,6,11-300,20S1002,Pharmaceutical Chemical Supply,80037,5.0,0.0,5.0,L,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,EDTA Liquid
PO111812,7,11-300,20S1002,Pharmaceutical Chemical Supply,80038,"2,750.0",0.0,"2,750.0",L,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Phenoxyethanol Liquid
PO111812,8,11-300,20S1002,Pharmaceutical Chemical Supply,80040,850.0,0.0,850.0,L,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Lidocaine Liquid
PO111812,9,11-500,20S1002,Pharmaceutical Chemical Supply,80062,5.0,0.0,5.0,ML,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Dextrose
PO111813,1,11-300,20S1003,Containers Ltd,90014,"500,500.0",0.0,"500,500.0",EA,06/11/2018,,,c,0,1,No,,0,11-500,06/11/2018,06/11/2018,0,5 ml Tube
PO111813,2,11-500,20S1003,Containers Ltd,90017,750.0,0.0,750.0,EA,06/11/2018,,,c,0,1,No,,0,11-500,06/11/2018,06/11/2018,0,"Bottle, 50 Size"
PO111813,3,11-500,20S1003,Containers Ltd,90030,"1,450.0",0.0,"1,450.0",EA,06/11/2018,,,c,0,1,No,,0,11-500,06/11/2018,06/11/2018,0,"Blister Pack, 6 Tablet"
PO111813,4,11-300,20S1003,Containers Ltd,90050,"2,250.0",0.0,"2,250.0",EA,06/11/2018,,,c,0,1,No,,0,11-500,06/11/2018,06/11/2018,0,25 Gallon Drum
PO111813,5,11-500,20S1003,Containers Ltd,90073,750.0,0.0,750.0,EA,06/11/2018,,,c,0,1,No,,0,11-500,06/11/2018,06/11/2018,0,"Box, 2 Blister Pack Size"
PO111814,1,11-100,21S1001,Power Cord International,60009,25.0,0.0,25.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Probe Housing Rev. A
PO111814,2,11-100,21S1001,Power Cord International,60080,25.0,0.0,25.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Power Cord - UK
PO111814,3,11-100,21S1001,Power Cord International,60081,25.0,0.0,25.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Power Cord - US
PO111814,4,11-100,21S1001,Power Cord International,60082,25.0,0.0,25.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Power Cord - Australia
PO111814,5,11-100,21S1001,Power Cord International,60083,25.0,0.0,25.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Power Cord - Universal
PO111814,6,11-100,21S1001,Power Cord International,60088,25.0,0.0,25.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Power Converter-Standard
PO111814,7,11-100,21S1001,Power Cord International,60089,25.0,0.0,25.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Power Converter - Smart
PO111815,1,11-100,21S1003,Babberich Electronics,60014,20.0,0.0,20.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Software CD
PO111815,2,11-100,21S1003,Babberich Electronics,60050,25.0,0.0,25.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Base Unit / CPU
PO111815,3,11-100,21S1003,Babberich Electronics,60051,25.0,0.0,25.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Microprocessor IM Rev. A
PO111816,1,11-300,22S1001,Cheshire Packaging Products,90015,"250,100.0",0.0,"250,100.0",EA,14/11/2018,,,c,0,1,No,,0,11-300,14/11/2018,14/11/2018,0,15 ml Tube
PO111816,2,11-500,22S1001,Cheshire Packaging Products,90018,750.0,0.0,750.0,EA,14/11/2018,,,c,0,1,No,,0,11-300,14/11/2018,14/11/2018,0,"Bottle, 100 Size"
PO111816,3,11-200,22S1001,Cheshire Packaging Products,90031,"12,500.0",0.0,"12,500.0",EA,14/11/2018,,,c,0,1,No,,0,11-300,14/11/2018,14/11/2018,0,Generic Packaging
PO111816,4,11-300,22S1001,Cheshire Packaging Products,90070,"4,750.0",0.0,"4,750.0",EA,14/11/2018,,,c,0,1,No,,0,11-300,14/11/2018,14/11/2018,0,Assortment Box
PO111816,5,11-300,22S1001,Cheshire Packaging Products,90071,"4,700.0",0.0,"4,700.0",EA,14/11/2018,,,c,0,1,No,,0,11-300,14/11/2018,14/11/2018,0,"Multi-Pack, 2 Bottle Box"
PO111816,6,11-300,22S1001,Cheshire Packaging Products,90092,"30,000.0",0.0,"30,000.0",EA,14/11/2018,,,c,0,1,No,,0,11-300,14/11/2018,14/11/2018,0,Standard Box
PO111817,1,11-400,22S1002,Organic Food Supply,80053,"12,500.0",0.0,"12,500.0",ML,14/11/2018,,,c,0,1,No,,0,11-400,14/11/2018,14/11/2018,0,Preservative
PO111818,1,11-100,30S1001,Xia Electronics,60004,25.0,0.0,25.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Transducer - 10 Mhz
PO111818,2,11-100,30S1001,Xia Electronics,60010,"6,000.0",0.0,"6,000.0",G,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Pepared Layered Mat
PO111819,1,11-100,30S1002,Tabu Power Cord Co.,60006,25.0,0.0,25.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Monitor Cable
PO111819,2,11-100,30S1002,Tabu Power Cord Co.,60011,100.0,0.0,100.0,EA,14/11/2018,,,c,0,1,No,,0,11-100,14/11/2018,14/11/2018,0,Oscillator Elements
PO111820,1,11-300,30S1004,Shanghai Chemical Manufacturers,80003,"2,000.0",0.0,"2,000.0",ML,14/11/2018,,,c,0,1,No,,0,11-300,14/11/2018,14/11/2018,0,Phenolic
PO111820,2,11-300,30S1004,Shanghai Chemical Manufacturers,80032,260.0,0.0,260.0,L,14/11/2018,,,c,0,1,No,,0,11-300,14/11/2018,14/11/2018,0,Glycerin Liquid
PO111820,3,11-300,30S1004,Shanghai Chemical Manufacturers,80045,"22,500.0",0.0,"22,500.0",G,14/11/2018,,,c,0,1,No,,0,11-300,14/11/2018,14/11/2018,0,Cyamposis Tetragonolobus (Guar Gum) Powder
PO111820,4,11-300,30S1004,Shanghai Chemical Manufacturers,80046,"11,400.0",0.0,"11,400.0",G,14/11/2018,,,c,0,1,No,,0,11-300,14/11/2018,14/11/2018,0,Citric Acid Powder
PO111820,5,11-500,30S1004,Shanghai Chemical Manufacturers,80063,5.0,0.0,5.0,ML,14/11/2018,,,c,0,1,No,,0,11-300,14/11/2018,14/11/2018,0,Flavor
PO111820,6,11-500,30S1004,Shanghai Chemical Manufacturers,80066,65.0,0.0,65.0,G,14/11/2018,,,c,0,1,No,,0,11-300,14/11/2018,14/11/2018,0,Sorbitol
PO111821,1,11-200,31S1002,Sydney Copper Company,62250,"2,000.0",0.0,"2,000.0",LB,16/11/2018,,,c,0,1,No,,0,11-200,16/11/2018,16/11/2018,0,Steel CRS 18ga 4301
PO111822,1,11-200,31S1003,Henderson Industrial,62202,"4,600.0",0.0,"4,600.0",EA,06/11/2018,,,c,0,1,No,,0,11-200,06/11/2018,06/11/2018,0,Pem Nut #6 .0125
PO111823,1,11-100,23S1000,Leiferant A,60002,10.0,0.0,10.0,EA,06/11/2018,,,c,0,1,No,,0,11-100,06/11/2018,06/11/2018,0,Display / Readout
PO111824,1,11-100,23S1001,BGS Innovation AG,60003,10.0,0.0,10.0,EA,08/11/2018,,,c,0,1,No,,0,11-100,08/11/2018,08/11/2018,0,Keyboard
PO111825,1,11-500,23S1002,Huber Metalwaren,90073,100.0,0.0,100.0,EA,10/11/2018,,,c,0,1,No,,0,11-500,10/11/2018,10/11/2018,0,"Box, 2 Blister Pack Size"
PO111826,1,11-300,40S1000,Lojas Americanas,90050,100.0,0.0,100.0,EA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,25 Gallon Drum
PO111827,1,11-100,40S1001,ABC Compomentes Electronicos SA,90093,100.0,0.0,100.0,EA,16/11/2018,,,c,0,1,No,,0,11-300,16/11/2018,16/11/2018,0,Shipping Carton
PO111828,1,11-300,40S1002,Tintas Coloridas SA,90091,100.0,0.0,100.0,EA,06/11/2018,,,c,0,1,No,,0,11-300,06/11/2018,06/11/2018,0,Standard Shipping Box
PO111899,1,11-100,10S1002,Bridgeville Industries,60005,20.0,0.0,20.0,EA,,,,c,0,1,No,,0,11-100,,,1,Battery
PO111899,2,11-100,10S1002,Bridgeville Industries,60005,10.0,0.0,10.0,EA,09/11/2018,,,c,0,1,No,,0,11-100,09/11/2018,09/11/2018,1,Battery
PO111999,1,11-100,10S1002,Bridgeville Industries,60005,20.0,20.0,0.0,EA,30/11/2019,,,,0,1,No,,0,11-100,30/11/2019,30/11/2019,1,Battery
PO111999,2,11-100,10S1002,Bridgeville Industries,60005,20.0,20.0,0.0,EA,09/11/2019,,,,0,1,No,,0,11-100,09/11/2019,09/11/2019,1,Battery
PO121190,1,11-100,10S1002,Bridgeville Industries,60001,47.0,0.0,47.0,EA,07/12/2011,,,,0,1,No,,0,11-100,07/12/2011,07/12/2011,0,Durable Plastic Housing
PO121190,2,11-100,10S1002,Bridgeville Industries,60005,49.0,0.0,49.0,EA,07/12/2011,,,,0,1,No,,0,11-100,07/12/2011,07/12/2011,0,Battery
PO121190,3,11-100,10S1002,Bridgeville Industries,60007,46.0,0.0,46.0,EA,07/12/2011,,,,0,1,No,,0,11-100,07/12/2011,07/12/2011,0,Movable Cart
PO121190,4,11-200,10S1002,Bridgeville Industries,62201,"1,196.0",0.0,"1,196.0",EA,07/12/2011,,,,0,1,No,,0,11-100,07/12/2011,07/12/2011,0,"24V Amp 2HP, 1/2 Dia"
PO121190,5,11-200,10S1002,Bridgeville Industries,62203,"9,465.0",0.0,"9,465.0",EA,07/12/2011,,,c,0,1,No,,0,11-100,07/12/2011,07/12/2011,0,"Stud Press Fit #6 1/4"""
PO121190,6,11-200,10S1002,Bridgeville Industries,62290,"1,148.0",0.0,"1,148.0",EA,07/12/2011,,,,0,1,No,,0,11-100,07/12/2011,07/12/2011,0,Tool Forming Die Motor Assembly
PO121199,1,11-100,10S1002,Bridgeville Industries,60005,20.0,0.0,20.0,EA,21/11/2011,,,c,0,1,No,,0,11-100,21/11/2011,21/11/2011,0,Battery
PO121199,2,11-100,10S1002,Bridgeville Industries,60005,10.0,0.0,10.0,EA,01/12/2011,,,,0,1,No,,0,11-100,01/12/2011,01/12/2011,0,Battery
PO121601,1,11-400,10S1001,Taylor & Fulton Fruit Co.,80050,10.0,0.0,10.0,LB,07/12/2016,,,c,0,1,No,,0,11-400,07/12/2016,07/12/2016,0,Fruit
PO121602,1,11-100,10S1002,Bridgeville Industries,60001,25.0,0.0,25.0,EA,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Durable Plastic Housing
PO121602,2,11-100,10S1002,Bridgeville Industries,60005,25.0,0.0,25.0,EA,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Battery
PO121602,3,11-100,10S1002,Bridgeville Industries,60007,25.0,0.0,25.0,EA,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Movable Cart
PO121602,4,11-100,10S1002,Bridgeville Industries,60012,78.0,0.0,78.0,EA,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Electrodes
PO121602,5,11-200,10S1002,Bridgeville Industries,62201,600.0,0.0,600.0,EA,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,"24V Amp 2HP, 1/2 Dia"
PO121602,6,11-200,10S1002,Bridgeville Industries,62203,"4,750.0",0.0,"4,750.0",EA,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,"Stud Press Fit #6 1/4"""
PO121603,1,11-100,10S1003,Heron Surgical Supply,01012,325.0,0.0,325.0,BX,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,"Sterile Probe Covers, 20 One time use"
PO121604,1,11-100,10S1004,Sungro Chemicals,60061,45.0,0.0,45.0,GA,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Black Paint
PO121604,2,11-100,10S1004,Sungro Chemicals,60062,45.0,0.0,45.0,GA,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,"Paint, Other"
PO121604,3,11-300,10S1004,Sungro Chemicals,80010,"4,600.0",0.0,"4,600.0",GA,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Distilled Water Liquid
PO121604,4,11-300,10S1004,Sungro Chemicals,80011,160.0,0.0,160.0,GA,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Purified Water Liquid
PO121604,5,11-300,10S1004,Sungro Chemicals,80041,650.0,0.0,650.0,G,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Caromer 980 Powder/Thickening Agent
PO121604,6,11-300,10S1004,Sungro Chemicals,80043,"11,250.0",0.0,"11,250.0",G,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Ceratonia Siliquis (Locust Bean Gum) Powder
PO121604,7,11-300,10S1004,Sungro Chemicals,80044,"11,250.0",0.0,"11,250.0",G,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Xanthan Gum Powder
PO121604,8,11-500,10S1004,Sungro Chemicals,80060,500.0,0.0,500.0,G,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Simethicone
PO121604,9,11-500,10S1004,Sungro Chemicals,80064,10.0,0.0,10.0,G,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Magnesium Stearate
PO121605,1,11-100,10S1005,Absolute Electronics Company,60003,13.0,0.0,13.0,EA,17/12/2016,,,c,0,1,No,,0,11-100,17/12/2016,17/12/2016,0,Keyboard
PO121606,1,11-100,10S1006,Hampton Electronics,60002,13.0,0.0,13.0,EA,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Display / Readout
PO121606,2,11-100,10S1006,Hampton Electronics,60008,13.0,0.0,13.0,EA,07/12/2016,,,c,0,1,No,,0,11-100,07/12/2016,07/12/2016,0,Printer
PO121607,1,11-400,11S1000,Chiro Foods Limited,80051,5.0,0.0,5.0,G,07/12/2016,,,c,0,1,No,,0,11-400,07/12/2016,07/12/2016,0,Proprietary Spice Mix
PO121608,1,11-300,11S1001,Plastics of Oshawa,90010,"2,400.0",0.0,"2,400.0",EA,07/12/2016,,,c,0,1,No,,0,11-300,07/12/2016,07/12/2016,0,Pump Dispenser .25l
PO121608,2,11-300,11S1001,Plastics of Oshawa,90011,"16,500.0",0.0,"16,500.0",EA,07/12/2016,,,c,0,1,No,,0,11-300,07/12/2016,07/12/2016,0,Plastic Bottle .5l
PO121608,3,11-300,11S1001,Plastics of Oshawa,90012,"2,400.0",0.0,"2,400.0",EA,07/12/2016,,,c,0,1,No,,0,11-300,07/12/2016,07/12/2016,0,Plastic Bottle 1l
PO121608,4,11-400,11S1001,Plastics of Oshawa,90019,"5,550.0",0.0,"5,550.0",EA,07/12/2016,,,c,0,1,No,,0,11-300,07/12/2016,07/12/2016,0,"Plastic Bottle, 750 ml"
PO121609,1,11-300,12S1001,Packaging Components Ltd.,90013,"5,750.0",0.0,"5,750.0",EA,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,4 Liter Tub
PO121609,2,11-300,12S1001,Packaging Components Ltd.,90016,"100,000.0",0.0,"100,000.0",EA,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,25 ml Tube
PO121609,3,11-300,12S1001,Packaging Components Ltd.,90040,"23,750.0",0.0,"23,750.0",EA,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Caps
PO121609,4,11-300,12S1001,Packaging Components Ltd.,90072,"2,330.0",0.0,"2,330.0",EA,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,"Multi-Pack, 4 Bottle Box"
PO121609,5,11-100,12S1001,Packaging Components Ltd.,90093,38.0,0.0,38.0,EA,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Shipping Carton
PO121610,1,11-100,12S1002,Mexico City Chemicals,60060,80.0,0.0,80.0,GA,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,White Paint
PO121610,2,11-300,12S1002,Mexico City Chemicals,80020,300.0,0.0,300.0,ML,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Fragrance
PO121610,3,11-300,12S1002,Mexico City Chemicals,80021,63.0,0.0,63.0,GA,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Green Colorant
PO121610,4,11-300,12S1002,Mexico City Chemicals,80033,18.0,0.0,18.0,L,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Jojoba Oil Liquid
PO121610,5,11-300,12S1002,Mexico City Chemicals,80034,165.0,0.0,165.0,L,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Aloe Vera Oil Liquid
PO121610,6,11-300,12S1002,Mexico City Chemicals,80042,"2,250.0",0.0,"2,250.0",G,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Potassium Sorbate Powder
PO121610,7,11-500,12S1002,Mexico City Chemicals,80061,5.0,0.0,5.0,G,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Compressable Sugar
PO121610,8,11-500,12S1002,Mexico City Chemicals,80065,38.0,0.0,38.0,G,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Maltodextrin
PO121612,1,11-300,20S1002,Pharmaceutical Chemical Supply,80001,500.0,0.0,500.0,G,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Quaternary Amonium Chloride
PO121612,2,11-300,20S1002,Pharmaceutical Chemical Supply,80002,250.0,0.0,250.0,G,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Biguanide Compound
PO121612,3,11-300,20S1002,Pharmaceutical Chemical Supply,80031,950.0,0.0,950.0,L,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Ethanol Liquid
PO121612,4,11-300,20S1002,Pharmaceutical Chemical Supply,80035,18.0,0.0,18.0,L,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Glyceryl Monoiaurate Liquid
PO121612,5,11-300,20S1002,Pharmaceutical Chemical Supply,80036,55.0,0.0,55.0,L,11/12/2016,,,c,0,1,No,,0,11-300,11/12/2016,11/12/2016,0,Benzyl Alcohol Liquid
